osm_id,voltage_kv,voltage_tier,cables,circuits,operator,name,num_nodes,length_km
1148925626,115.0,115-229 kV,3,,Eversource,Bunker Hill - Towantic 115kV transmission line,4,0.28
1148938485,115.0,115-229 kV,3,,Eversource,Frost Bridge - Baldwin - Towantic 115kV transmission line,6,1.03
1148938486,115.0,115-229 kV,3,,Eversource,Bunker Hill - Baldwin - Towantic 115kV transmission line,7,1.05
1148938487,115.0,115-229 kV,6,2,Eversource,Frost Bridge - Bunker Hill - Baldwin - Towantic 115kV transmission lines,9,1.64
1148938488,115.0,115-229 kV,3,,Eversource,Bunker Hill - Baldwin - Towantic 115kV transmission line,3,0.27
1148938489,115.0,115-229 kV,3,,Eversource,Frost Bridge - Baldwin - Towantic 115kV transmission line,3,0.27
1148938490,115.0,115-229 kV,6,2,Eversource,Frost Bridge - Bunker Hill - Baldwin - Towantic 115kV transmission lines,2,0.18
1148938491,115.0,115-229 kV,3,,Eversource,Bunker Hill - Baldwin - Towantic 115kV transmission line,3,0.28
1148938492,115.0,115-229 kV,3,,Eversource,Frost Bridge - Baldwin - Towantic 115kV transmission line,3,0.28
1148938493,115.0,115-229 kV,3,,Eversource,Bunker Hill - Baldwin - Towantic 115kV transmission line,4,0.67
1148938494,115.0,115-229 kV,3,,Eversource,Frost Bridge - Baldwin - Towantic 115kV transmission line,4,0.66
1148938495,115.0,115-229 kV,3,,Eversource,Baldwin - Waterbury 115kV transmission line,34,2.59
1148963698,115.0,115-229 kV,3,,Eversource,Bunker Hill - Baldwin - Towantic 115kV transmission line,3,0.37
1148963699,115.0,115-229 kV,3,,Eversource,Bunker Hill - Towantic 115kV transmission line,3,0.38
1148963700,115.0,115-229 kV,3,,Eversource,Bunker Hill - Baldwin - Towantic 115kV transmission line,3,0.34
1148963701,115.0,115-229 kV,3,,Eversource,Bunker Hill - Towantic 115kV transmission line,3,0.33
1148963702,115.0,115-229 kV,6,,Eversource,Frost Bridge - Bunker Hill - Freight Street 115kV transmission lines,4,0.51
1148963703,115.0,115-229 kV,3,,Eversource,Bunker Hill - Freight Street 115kV transmission line,5,0.52
1148963704,115.0,115-229 kV,3,,Eversource,Frost Bridge - Freight Street 115kV transmission line,5,0.52
1148974667,115.0,115-229 kV,3,,Eversource,Frost Bridge - Freight Street 115kV transmission line,2,0.17
1148974668,115.0,115-229 kV,3,,Eversource,Bunker Hill - Freight Street 115kV transmission line,2,0.16
1148974669,115.0,115-229 kV,3,2,Eversource,Frost Bridge - Shaws Hill 115kV transmission line,2,0.05
1149016897,115.0,115-229 kV,3,,Eversource,Stevenson - Sandy Hook 115kV transmission line,36,4.53
1149016898,115.0,115-229 kV,3,,Eversource,Shepaug - Bates Rock 115kV transmission line,10,1.67
1149016899,115.0,115-229 kV,6,,Eversource,Stony Hill - Shepaug - Bates Rock 115kV transmission lines,2,0.08
1149016900,115.0,115-229 kV,3,,Eversource,Shepaug - Bates Rock 115kV transmission line,3,0.26
1149016901,115.0,115-229 kV,6,,Eversource,Stony Hill - Shepaug - Bates Rock 115kV transmission lines,3,0.39
1149034198,345.0,345-499 kV,6,,Eversource,Long Mountain - Stony Hill - Plumtree 345kV/115kV transmission lines,2,0.14
1149034199,115.0,115-229 kV,3,,Eversource,Stony Hill - Plumtree 115kV transmission line,3,0.31
1149034200,345.0,345-499 kV,3,,Eversource,Long Mountain - Plumtree 345kV transmission line,3,0.3
1149034201,345.0,345-499 kV,6,,Eversource,Long Mountain - Stony Hill - Plumtree 345kV/115kV transmission lines,9,1.99
1149034202,115.0,115-229 kV,3,,Eversource,Stony Hill - Plumtree 115kV transmission line,3,0.38
1149034203,345.0,345-499 kV,3,,Eversource,Long Mountain - Plumtree 345kV transmission line,3,0.4
1149034204,345.0,345-499 kV,6,,Eversource,Long Mountain - Stony Hill - Plumtree 345kV/115kV transmission lines,10,2.26
1149034205,345.0,345-499 kV,3,,Eversource,Long Mountain - Plumtree 345kV transmission line,3,0.39
1149034206,115.0,115-229 kV,3,,Eversource,West Brookfield - Shepaug - Plumtree 115kV transmission line,3,0.22
1149034207,115.0,115-229 kV,3,,Eversource,Stony Hill - Plumtree 115kV transmission line,4,0.17
1149034208,115.0,115-229 kV,3,,Eversource,West Brookfield - Shepaug - Plumtree 115kV transmission line,4,0.14
1149034209,115.0,115-229 kV,3,,Eversource,Stony Hill - Plumtree 115kV transmission line,4,0.14
1149034210,115.0,115-229 kV,3,,Eversource,West Brookfield - Shepaug - Plumtree 115kV transmission line,29,5.38
1149034211,115.0,115-229 kV,3,1,Eversource,,12,0.09
1149034214,115.0,115-229 kV,3,1,Eversource,,7,0.05
1149034215,115.0,115-229 kV,3,1,Eversource,,7,0.05
1149034216,115.0,115-229 kV,3,1,Eversource,,6,0.05
1149038595,115.0,115-229 kV,3,,Eversource,Stony Hill - Plumtree 115kV transmission line,3,0.07
1149038596,115.0,115-229 kV,3,,Eversource,Stony Hill - Bates Rock 115kV transmission line,3,0.08
1149038597,115.0,115-229 kV,3,,Eversource,Shepaug - Bates Rock 115kV transmission line,7,1.19
1149038598,115.0,115-229 kV,3,,Eversource,West Brookfield - Shepaug - Plumtree 115kV transmission line,2,0.15
1149038599,115.0,115-229 kV,3,,Eversource,West Brookfield - Shepaug - Plumtree 115kV transmission line,20,2.93
1149038600,115.0,115-229 kV,3,,Eversource,Stony Hill - Bates Rock 115kV transmission line,21,2.95
1149044758,345.0,345-499 kV,6,,Eversource,Long Mountain - Shepaug - Plumtree 345kV/115kV transmission lines,30,5.33
1149044759,345.0,345-499 kV,3,,Eversource,Long Mountain - Plumtree 345kV transmission line,2,0.23
1149044760,115.0,115-229 kV,3,,Eversource,Rocky River - West Brookfield 115kV transmission line,3,0.3
1149044763,115.0,115-229 kV,3,,Eversource,Rocky River - West Brookfield 115kV transmission line,13,1.91
1149047202,345.0,345-499 kV,6,,Eversource,Long Mountain - Rocky River - West Brookfield - Plumtree 345kV/115kV transmission lines,10,2.05
1149047203,345.0,345-499 kV,3,,Eversource,Long Mountain - Plumtree 345kV transmission line,5,0.76
1149047204,115.0,115-229 kV,3,,Eversource,Rocky River - West Brookfield 115kV transmission ine,5,0.76
1150039967,115.0,115-229 kV,3,,Eversource,Triangle - Plumtree 115kV transmission line,18,2.79
1150039969,345.0,345-499 kV,3,,Eversource,Plumtree - Norwalk 345kV transmission line,31,5.88
1150039970,345.0,345-499 kV,6,,Eversource,Plumtree - Ridgefield - Peaceable - Norwalk 345kV/115kV transmission lines,11,1.82
1150039971,115.0,115-229 kV,3,,Eversource,Plumtree - Ridgefield - Peaceable 115kV transmission line,2,0.12
1150039973,115.0,115-229 kV,3,,Eversource,Plumtree - Ridgefield - Peaceable 115kV transmission line,2,0.06
1150039974,115.0,115-229 kV,3,,Eversource,Ridgefield - Peaceable - Wilton 115kV transmission line,4,0.12
1150039975,115.0,115-229 kV,6,2,Eversource,Plumtree - Ridgefield - Peaceable - Wilton 115kV transmission lines,9,1.03
1150039976,115.0,115-229 kV,3,,Eversource,Ridgefield - Peaceable - Wilton 115kV transmission line,3,0.26
1150039977,115.0,115-229 kV,3,,Eversource,Plumtree - Ridgefield - Peaceable 115kV transmission line,3,0.27
1150039978,115.0,115-229 kV,6,2,Eversource,Plumtree - Ridgefield - Peaceable - Wilton 115kV transmission lines,10,1.29
1150039979,115.0,115-229 kV,3,,Eversource,Ridgefield - Peaceable - Wilton 115kV transmission line,4,0.26
1150039980,115.0,115-229 kV,3,,Eversource,Plumtree - Ridgefield - Peaceable 115kV transmission line,4,0.26
1150059337,115.0,115-229 kV,3,,Eversource,Plumtree - Ridgefield - Peaceable 115kV transmission line,2,0.07
1150059338,115.0,115-229 kV,3,,Eversource,Ridgefield - Peaceable - Wilton 115kV transmission line,2,0.07
1150059341,115.0,115-229 kV,3,,Eversource,Norwalk - Hawthorne 115kV transmission line,3,0.31
1150059342,115.0,115-229 kV,3,,Eversource,Norwalk - Weston 115kV transmission line,4,0.39
1150059343,115.0,115-229 kV,3,,Eversource,Norwalk - Hawthorne 115kV transmission line,2,0.19
1150059345,115.0,115-229 kV,3,,Eversource,Norwalk - Weston 115kV transmission line,6,0.28
1150059346,115.0,115-229 kV,6,2,Eversource,Norwalk - Weston - Hawthorne 115kV transmission lines,22,3.67
1150059347,115.0,115-229 kV,3,,Eversource,Norwalk - Hawthorne 115kV transmission line,4,0.4
1150059348,115.0,115-229 kV,6,,Eversource,Norwalk - Weston - Hawthorne 115kV transmission lines,9,1.16
1150059349,115.0,115-229 kV,3,,Eversource,Norwalk - Weston 115kV transmission line,3,0.33
1150059350,115.0,115-229 kV,3,,Eversource,Norwalk - Weston 115kV transmission line,2,0.01
1150059351,115.0,115-229 kV,3,,Eversource,Weston - Trumbull 115kV transmission line,2,0.01
1150059352,115.0,115-229 kV,3,,Eversource,Norwalk - Hawthorne 115kV transmission line,3,0.1
1150059353,115.0,115-229 kV,3,,Eversource,Hawthorne - Old Town 115kV transmission line,3,0.1
1150059354,115.0,115-229 kV,3,,Eversource,Weston - Trumbull 115kV transmission line,2,0.15
1150059355,115.0,115-229 kV,6,,Eversource,Weston - Hawthorne - Old Town - Trumbull 115kV transmission lines,16,3.09
1150059356,115.0,115-229 kV,3,,Eversource,Hawthorne - Old Town 115kV transmission line,2,0.01
1150059357,115.0,115-229 kV,3,,Eversource,Old Town - Pequonnock - Devon 115kV transmission line,2,0.01
1150059358,115.0,115-229 kV,6,,Eversource,Weston - Old Town - Trumbull - Pequonnock - Devon 115kV transmission lines,12,2.1
1150059359,115.0,115-229 kV,3,,Eversource,Weston - Trumbull 115kV transmission line,3,0.3
1150059360,115.0,115-229 kV,3,,Eversource,Old Town - Pequonnock - Devon 115kV transmission line,3,0.3
1150059361,115.0,115-229 kV,6,,Eversource,Weston - Old Town - Trumbull - Pequonnock - Devon 115kV transmission lines,3,0.5
1150059362,115.0,115-229 kV,3,,Eversource,Weston - Trumbull 115kV transmission line,3,0.44
1150059363,115.0,115-229 kV,3,,Eversource,Old Town - Pequonnock - Devon 115kV transmission line,3,0.44
1150059364,115.0,115-229 kV,3,,United Illuminating Company,Old Town - Pequonnock - Devon 115kV transmission line,3,0.14
1150059365,115.0,115-229 kV,3,,United Illuminating Company,Weston - Trumbull 115kV transmission line,3,0.03
1150059366,115.0,115-229 kV,3,,United Illuminating Company,Trumbull - Devon 115kV transmission line,2,0.03
1150059367,115.0,115-229 kV,3,,United Illuminating Company,Trumbull - Pequonnock 115kV transmission line,3,0.09
1150059368,115.0,115-229 kV,3,,United Illuminating Company,Trumbull - Pequonnock 115kV transmission line,2,0.08
1150059369,115.0,115-229 kV,3,,Eversource,Old Town - Pequonnock - Devon 115kV transmission line,2,0.08
1150080040,115.0,115-229 kV,3,,Eversource,Compo - Pequonnock 115kV transmission line,63,5.66
1150080041,115.0,115-229 kV,3,,Eversource,Darien - Fitch 115kV transmission line,41,3.87
1150080042,115.0,115-229 kV,3,,Eversource,Norwalk - Glenbrook - Norwalk Harbor 115kV transmission line,3,0.15
1150080043,115.0,115-229 kV,3,,Eversource,Glenbrook - Norwalk Harbor - Sono 115kV transmission line,3,0.13
1150080044,115.0,115-229 kV,3,,Eversource,Flax Hill - Glenbrook - Norwalk Harbor 115kV transmission line,3,0.11
1150080045,115.0,115-229 kV,9,,Eversource,Norwalk - Flax Hill - Glenbrook - Norwalk Harbor - Sono 115kV transmission lines,6,0.6
1150080046,115.0,115-229 kV,12,,Eversource,Norwalk - Flax Hill - Glenbrook - Norwalk Harbor - Sono 115kV transmission lines,2,0.13
1150080047,115.0,115-229 kV,9,,Eversource,Norwalk - Flax Hill - Glenbrook - Norwalk Harbor - Sono 115kV transmission lines,2,0.13
1150080048,115.0,115-229 kV,3,,Eversource,Norwalk - Glenbrook - Norwalk Harbor 115kV transmission line,2,0.06
1150080049,115.0,115-229 kV,3,,Eversource,Flax Hill - Glenbrook - Norwalk Harbor,2,0.06
1150080050,115.0,115-229 kV,3,,Eversource,Glenbrook - Norwalk Harbor - Sono 115kV transmission line,5,0.19
1150232400,115.0,115-229 kV,3,,Eversource,Glenbrook - Norwalk Harbor - Sono 115kV transmission line,15,1.23
1150232401,115.0,115-229 kV,3,,Eversource,Sono - Sherwood 115kV transmission line,132,10.42
1150239660,115.0,115-229 kV,3,,Eversource,Sherwood - Sasco Creek 115kV transmission line,15,0.79
1150239661,115.0,115-229 kV,3,,Eversource,Sasco Creek - Ash Creek 115kV transmission line,16,1.1
1150255718,115.0,115-229 kV,3,,United Illuminating Company,Sasco Creek - Ash Creek 115kV transmission line,69,6.08
1150255719,115.0,115-229 kV,3,,United Illuminating Company,Sasco Creek - Ash Creek 115kV transmission line,4,0.08
1150255721,115.0,115-229 kV,3,,United Illuminating Company,Ash Creek - Wheelabrator Bridgeport - Pequonnock 115kV transmission line,4,0.08
1150255722,115.0,115-229 kV,3,,United Illuminating Company,Ash Creek - Wheelabrator Bridgeport - Pequonnock 115kV transmission line,60,4.98
1150267300,115.0,115-229 kV,3,,United Illuminating Company,Ash Creek - Wheelabrator Bridgeport - Pequonnock 115kV transmission line,10,0.63
1150267301,115.0,115-229 kV,3,,Eversource,South End - Glenbrook 115kV transmission line,3,0.15
1150267302,115.0,115-229 kV,3,,Eversource,Waterside - Glenbrook 115kV transmission line,3,0.16
1150267303,115.0,115-229 kV,9,,Eversource,South End - Glenbrook 115kV transmission line,2,0.07
1150267304,115.0,115-229 kV,3,,Eversource,Waterside - Glenbrook 115kV transmission line,6,0.19
1150267305,115.0,115-229 kV,3,,Eversource,South End - Glenbrook - Darien 115kV transmission line,27,2.36
1150267306,115.0,115-229 kV,3,,Eversource,South End - Glenbrook - Darien 115kV transmission line,2,0.01
1150287969,115.0,115-229 kV,3,,Eversource,Cos Cob - Tomac - South End 115kV transmission line,4,0.19
1150287970,115.0,115-229 kV,3,,Eversource,,13,0.06
1150287971,115.0,115-229 kV,3,1,Eversource,,4,0.01
1150314385,115.0,115-229 kV,3,,Eversource,Southwest Hartford - Newington 115kV transmission line,48,3.8
1150621446,115.0,115-229 kV,3,1,National Grid,,8,0.13
1154250847,230.0,230-344 kV,3,,PPL,Pocono - Paupack,122,34.96
1154628866,115.0,115-229 kV,3,,Eversource,,6,0.29
1154628867,115.0,115-229 kV,6,,Eversource,Montville - Gales Ferry - Buddington 115kV/69kV transmission lines,3,0.39
1154896037,115.0,115-229 kV,3,,Eversource,Montville - Buddington 115kV transmission line,2,0.08
1155672395,115.0,115-229 kV,3,,Eversource,South Meadow - Southwest Hartford 115kV transmission line,2,0.03
1158030627,115.0,115-229 kV,3,,Eversource,,3,0.01
1158030628,115.0,115-229 kV,3,,Eversource,,3,0.02
1158030629,115.0,115-229 kV,3,1,Eversource,,12,0.12
1158030630,115.0,115-229 kV,3,1,Eversource,,3,0.04
1158030631,115.0,115-229 kV,3,,Eversource,,2,0.01
1158030632,115.0,115-229 kV,3,,Eversource,,6,0.06
1158030633,115.0,115-229 kV,3,,Eversource,,2,0.01
1158030634,115.0,115-229 kV,3,,Eversource,,2,0.01
1158030635,115.0,115-229 kV,3,,Eversource,,2,0.01
1158030636,115.0,115-229 kV,3,,Eversource,,9,0.08
1158030637,115.0,115-229 kV,3,,Eversource,,5,0.03
1158030638,115.0,115-229 kV,3,,Eversource,,7,0.13
1158030639,115.0,115-229 kV,3,,Eversource,,2,0.01
1158030640,115.0,115-229 kV,3,,Eversource,,2,0.01
1158030641,115.0,115-229 kV,3,,Eversource,,5,0.04
1158030642,115.0,115-229 kV,3,,Eversource,,2,0.01
1158030643,115.0,115-229 kV,3,,Eversource,,3,0.02
1158030644,115.0,115-229 kV,3,,Eversource,,5,0.04
1158030645,115.0,115-229 kV,3,,Eversource,,7,0.07
1158030646,115.0,115-229 kV,3,,Eversource,,7,0.05
1158030647,115.0,115-229 kV,3,,Eversource,,4,0.02
1158035478,115.0,115-229 kV,3,,Eversource,,5,0.04
1158035479,115.0,115-229 kV,3,,Eversource,,2,0.01
1158035480,1150.003,500+ kV,3,,Eversource,,2,0.01
1158035481,115.0,115-229 kV,3,,Eversource,,5,0.04
1158035482,115.0,115-229 kV,3,,Eversource,,2,0.01
1158035483,115.0,115-229 kV,3,,Eversource,,2,0.01
1158035484,115.0,115-229 kV,3,,Eversource,,20,0.24
1158035485,115.0,115-229 kV,3,,Eversource,,9,0.06
1158035487,115.0,115-229 kV,3,,Eversource,,3,0.03
1158035488,115.0,115-229 kV,3,,Eversource,,3,0.03
1158035489,115.0,115-229 kV,3,,Eversource,,3,0.02
1158035490,115.0,115-229 kV,3,,Eversource,,18,0.26
1158035491,115.0,115-229 kV,3,,Eversource,,3,0.01
1158035492,115.0,115-229 kV,3,,Eversource,,11,0.11
1158035493,115.0,115-229 kV,3,,Eversource,,7,0.06
1158035494,115.0,115-229 kV,3,,Eversource,,7,0.06
1158035495,115.0,115-229 kV,3,,Eversource,,6,0.06
1158035496,345.0,345-499 kV,3,,Eversource,,13,0.3
1158045083,115.0,115-229 kV,3,,Eversource,,5,0.05
1158045084,115.0,115-229 kV,3,,Eversource,,2,0.01
1158045085,115.0,115-229 kV,3,,Eversource,,2,0.01
1158045086,115.0,115-229 kV,3,,Eversource,,11,0.1
1158045087,115.0,115-229 kV,3,,Eversource,,2,0.0
1158045088,115.0,115-229 kV,3,,Eversource,,6,0.04
1158045089,115.0,115-229 kV,3,,Eversource,,3,0.04
1158045090,115.0,115-229 kV,3,,Eversource,,4,0.04
1158045091,115.0,115-229 kV,3,,Eversource,,2,0.01
1158045092,115.0,115-229 kV,3,,Holyoke Gas & Electric,,3,0.02
1158045093,115.0,115-229 kV,3,,Holyoke Gas & Electric,,3,0.02
1158045094,115.0,115-229 kV,3,,Holyoke Gas & Electric,,5,0.04
1158045095,115.0,115-229 kV,3,,Holyoke Gas & Electric,,3,0.02
1158045096,115.0,115-229 kV,3,,Eversource,,3,0.03
1158045097,115.0,115-229 kV,3,,Eversource,,3,0.03
1158045098,115.0,115-229 kV,3,,Eversource,,3,0.02
1158045099,115.0,115-229 kV,3,,Eversource,,5,0.03
1158045100,115.0,115-229 kV,3,,Eversource,,5,0.04
1158045101,115.0,115-229 kV,3,,Eversource,,2,0.01
1158045102,115.0,115-229 kV,3,,Eversource,,3,0.02
1158045103,115.0,115-229 kV,3,,Eversource,,3,0.04
1158045104,115.0,115-229 kV,3,,Eversource,,4,0.04
1158047636,115.0,115-229 kV,3,,South Hadley Electric Light Department,,5,0.04
1158047637,115.0,115-229 kV,3,,South Hadley Electric Light Department,,3,0.02
1158047638,115.0,115-229 kV,3,,South Hadley Electric Light Department,,3,0.02
1158047639,115.0,115-229 kV,3,,Eversource,,6,0.07
1158047640,115.0,115-229 kV,3,,Eversource,,7,0.06
1158047641,115.0,115-229 kV,3,,Eversource,,7,0.06
1158047642,115.0,115-229 kV,3,,Eversource,,7,0.06
1158047643,115.0,115-229 kV,3,,Chicopee Municipal Lighting Plant,,3,0.02
1158047644,115.0,115-229 kV,3,,Chicopee Municipal Lighting Plant,,3,0.02
1158047645,115.0,115-229 kV,3,,Chicopee Municipal Lighting Plant,,3,0.02
1158047646,115.0,115-229 kV,3,,Holyoke Gas & Electric,,8,0.06
1158047647,115.0,115-229 kV,3,,Holyoke Gas & Electric,,2,0.02
1158047648,115.0,115-229 kV,3,,Holyoke Gas & Electric,,2,0.02
1158047649,115.0,115-229 kV,3,,Holyoke Gas & Electric,,8,0.06
1158047650,115.0,115-229 kV,3,1,Holyoke Gas & Electric,,9,0.05
1158047651,115.0,115-229 kV,3,,Eversource,,10,0.07
1158047652,115.0,115-229 kV,3,,Eversource,,2,0.01
1158047653,115.0,115-229 kV,3,,Eversource,,2,0.02
1158047654,115.0,115-229 kV,3,,Eversource,,2,0.02
1158053424,115.0,115-229 kV,3,,Eversource,,3,0.03
1158053425,115.0,115-229 kV,3,,Eversource,,3,0.03
1158053426,115.0,115-229 kV,3,,Eversource,,3,0.02
1158053427,115.0,115-229 kV,3,,Eversource,,2,0.01
1158053428,115.0,115-229 kV,3,,Eversource,,15,0.17
1158053429,115.0,115-229 kV,3,,Eversource,,4,0.05
1158053430,115.0,115-229 kV,3,,Eversource,,15,0.21
1158053431,115.0,115-229 kV,3,,Eversource,,6,0.08
1158053432,115.0,115-229 kV,3,,Eversource,,3,0.03
1158053433,115.0,115-229 kV,3,,Eversource,,3,0.03
1158053434,115.0,115-229 kV,3,,Eversource,,7,0.07
1158053435,115.0,115-229 kV,3,,Eversource,,4,0.03
1158053439,115.0,115-229 kV,3,,Eversource,,3,0.02
1158053440,115.0,115-229 kV,3,,Eversource,,3,0.02
1158053441,115.0,115-229 kV,3,,Eversource,,5,0.04
1158053442,115.0,115-229 kV,3,,Eversource,,2,0.01
1158062676,345.0,345-499 kV,3,1,Eversource,,8,0.17
1158062677,115.0,115-229 kV,3,1,Eversource,,10,0.1
1158062678,345.0,345-499 kV,3,,Eversource,,4,0.09
1158062679,115.0,115-229 kV,3,1,Eversource,,12,0.12
1158286690,115.0,115-229 kV,3,,Eversource,,4,0.03
1158286691,115.0,115-229 kV,3,,Eversource,,4,0.03
1158286692,115.0,115-229 kV,3,,Eversource,,5,0.04
1158286693,115.0,115-229 kV,3,,Eversource,,3,0.04
1158286694,115.0,115-229 kV,3,,Eversource,,3,0.02
1158286701,115.0,115-229 kV,3,,National Grid,,11,0.17
1158286702,115.0,115-229 kV,3,,National Grid,,3,0.07
1158286704,345.0,345-499 kV,3,,Eversource,,2,0.03
1158286705,115.0,115-229 kV,3,,Eversource,,15,0.22
1158286706,115.0,115-229 kV,3,,Eversource,,5,0.07
1158286709,115.0,115-229 kV,3,,Eversource,,3,0.02
1158286710,115.0,115-229 kV,3,,Eversource,,4,0.04
1158286711,115.0,115-229 kV,3,,Eversource,,2,0.01
1158286712,115.0,115-229 kV,3,,Eversource,,2,0.01
1158286713,115.0,115-229 kV,3,,Eversource,,2,0.01
1158286714,115.0,115-229 kV,3,,Eversource,,6,0.06
1158286715,115.0,115-229 kV,3,,Eversource,,3,0.02
1158286716,115.0,115-229 kV,3,,Eversource,,2,0.01
1158286717,345.0,345-499 kV,3,,Eversource,,18,0.39
1158286718,115.0,115-229 kV,3,,Eversource,,5,0.04
1158286719,345.0,345-499 kV,3,,Eversource,,3,0.09
1158286720,345.0,345-499 kV,3,,Eversource,,6,0.12
1158286721,345.0,345-499 kV,3,,Eversource,,6,0.12
1158302030,115.0,115-229 kV,3,,Eversource,,11,0.16
1158302031,115.0,115-229 kV,3,,Eversource,,5,0.03
1158302032,115.0,115-229 kV,3,,Eversource,,2,0.01
1158302033,115.0,115-229 kV,3,,Eversource,,12,0.1
1158302034,115.0,115-229 kV,3,,Eversource,,4,0.03
1158302035,115.0,115-229 kV,3,,Eversource,,4,0.03
1158302036,115.0,115-229 kV,3,,Eversource,,3,0.01
1158302037,115.0,115-229 kV,3,,Eversource,,3,0.01
1158302038,115.0,115-229 kV,3,,Eversource,,2,0.01
1158302042,345.0,345-499 kV,3,,Eversource,,4,0.07
1158302043,115.0,115-229 kV,3,,Eversource,,3,0.06
1158302044,115.0,115-229 kV,3,,Eversource,,11,0.12
1158309954,115.0,115-229 kV,3,,National Grid,,5,0.05
1158309955,115.0,115-229 kV,3,,National Grid,,2,0.01
1158309956,115.0,115-229 kV,3,,National Grid,,2,0.02
1158309959,115.0,115-229 kV,3,,Eversource,,3,0.01
