Utility ID,Utility Name,Plant Code,Plant Name,State,County,Generator ID,Status,Technology,Prime Mover,Sector Name,Sector,Nameplate Capacity (MW),Summer Capacity (MW),Winter Capacity (MW),Operating Month,Operating Year,Nameplate Energy Capacity (MWh),Maximum Charge Rate (MW),Maximum Discharge Rate (MW),Storage Technology 1,Storage Technology 2,Storage Technology 3,Storage Technology 4,Nameplate Reactive Power Rating,Storage Enclosure Type,Arbitrage,Frequency Regulation,Load Following,Ramping / Spinning Reserve,Co-Located Renewable Firming,Transmission and Distribution Deferral,System Peak Shaving,Load Management,Voltage or Reactive Power Support,Backup Power,Excess Wind and Solar Generation,AC Coupled,DC Coupled,DC Tightly Coupled,Independent,Direct Support of Another Unit,Direct Support Plant ID 1,Direct Support Gen ID 1,Direct Support Plant ID 2,Direct Support Gen ID 2,Direct Support Plant ID 3,Direct Support Gen ID 3,Support T&D Asset
56769,Consolidated Edison Development Inc.,65963,"Mesquite Solar 5, LLC",AZ,Maricopa,MS5B,OP,Batteries,BA,IPP Non-CHP,2,60.0,60.0,60.0,7,2023,240,60,60,LIB,,,,28.3,CS,,PR,,,,,,,,,Y,Y,,,,Y,65963,MS5, ,, ,,Y
56769,Consolidated Edison Development Inc.,65980,CED West Side Canal Battery Storage,CA,Imperial,WCBS,OP,Batteries,BA,IPP Non-CHP,2,131.0,131.0,131.0,6,2023,524,131,131,LIB,,,,43,CS,,PR,,,,,,,,,,,,,,N, ,, ,, ,,N
65168,"Desert Peak Energy Storage I, LLC",65987,Desert Peak Energy Storage I,CA,Riverside,DP1,OP,Batteries,BA,IPP Non-CHP,2,325.0,325.0,325.0,7,2023,1300,325,325,LIB,,,,345.7,CS,PR,Y,Y,Y,,,Y,,,,,,,,,N, ,, ,, ,,N
65169,"Desert Peak Energy Storage II, LLC",65988,Desert Peak Energy Storage II,CA,Riverside,DP2,OP,Batteries,BA,IPP Non-CHP,2,75.0,75.0,75.0,7,2023,300,75,75,LIB,,,,80,CS,PR,Y,Y,,,,,,,,,,,,,N, ,, ,, ,,N
65181,House Mountain,66006,House Mountain,TX,Brewster,BA,OP,Batteries,BA,IPP Non-CHP,2,73.2,63.0,63.0,1,2024,120,60,60,LIB,,,,20,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
65182,Flower Valley II,66007,Flower Valley II,TX,Reeves,BA,OP,Batteries,BA,IPP Non-CHP,2,101.0,101.0,101.0,4,2022,200,100,100,LIB,,,,43.4,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
65183,Swoose II,66008,Swoose II,TX,Ward,BA,OP,Batteries,BA,IPP Non-CHP,2,101.0,101.0,101.0,8,2022,200,100,100,LIB,,,,43.4,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
65184,Crossett Power Management LLC,66009,Crossett Power Management LLC,TX,Crane,BA,OP,Batteries,BA,IPP Non-CHP,2,203.0,203.0,203.0,6,2022,400,200,200,LIB,,,,67.4,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
62856,"Forefront Power, LLC",66023,Grossmont-Cuyamaca-Cuyamaca Col. Solar &,CA,San Diego,19043,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,1.0,3,2024,1,1,1,LIB,,,,0,CS,,,,,Y,,PR,,,,Y,Y,,,,Y,66023,18009, ,, ,,N
65220,"Middleton Biogas Solar, LLC",66048,"Middleton Biogas Solar, LLC",WI,Dane,MBS-B,OP,Batteries,BA,IPP Non-CHP,2,0.3,0.3,0.3,5,2022,0.4,0.3,0.3,LIB,,,,0.2,CS,,,,,Y,,,,,Y,PR,,Y,,,Y,66048,MBS, ,, ,,Y
61012,AES Distributed Energy,66050,Lancaster Area Battery,CA,Los Angeles,LAB,OP,Batteries,BA,IPP Non-CHP,2,127.0,127.0,127.0,9,2022,508,127,127,LIB,,,,75.7,CT,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,Y
65234,"Kapolei Energy Storage I, LLC",66067,Kapolei Energy Storage,HI,Honolulu,KES1,OP,Batteries,BA,IPP Non-CHP,2,185.0,185.0,185.0,12,2023,565,185,185,LIB,,,,60,CS,,,,,,,PR,,,,,,,,,N, ,, ,, ,,N
65252,"Blacksmith Road Solar 1, LLC",66075,Blacksmith Road Solar 1,MA,Barnstable,18121,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,1.8,12,2021,3.3,1,1,LIB,,,,0,CT,,,,,Y,,,,,,PR,Y,,,,Y,66075,18120, ,, ,,N
65253,"Electric Avenue Lunenburg Solar 1, LLC",66076,Electric Avenue Lunenburg Solar 1,MA,Worcester,20410,OP,Batteries,BA,IPP Non-CHP,2,1.0,1.0,0.8,4,2022,1,1,1,LIB,,,,0,CT,,,,,,,,,,,PR,,Y,,,Y,66076,20409, ,, ,,N
18454,Tampa Electric Co,66129,Dover Solar and Battery Storage,FL,Hillsborough,BESS1,OP,Batteries,BA,Electric Utility,1,15.0,15.0,15.0,12,2024,30,15,15,LIB,,,,4.9,CS,Y,Y,Y,Y,Y,,PR,,Y,,Y,Y,,,,N, ,, ,, ,,N
61060,Cypress Creek Renewables,66137,Zier Solar,TX,Kinney,11023,OP,Batteries,BA,IPP Non-CHP,2,40.4,40.4,40.4,4,2024,80,40.4,40.4,LIB,,,,19.6,CS,PR,Y,,Y,,,,,,,,,,,,N, ,, ,, ,,Y
65265,Repsol Renewables NA,66163,Jicarilla Solar 1 LLC,NM,Rio Arriba,JICB1,OP,Batteries,BA,IPP Non-CHP,2,20.0,20.0,20.0,7,2023,80,20,20,LIB,,,,6.6,CS,,,,,,,,PR,,,,,,,,N, ,, ,, ,,Y
65313,"Crane 2 BESS, LLC",66170,Revolution,TX,Crane,1,OP,Batteries,BA,IPP Non-CHP,2,150.0,150.0,150.0,12,2023,368.8,150,150,LIB,,,,4.3,CS,PR,,,,,,,,,,,,,,,N, ,, ,, ,,N
61230,"Arevon Energy, Inc.",66178,"South 49th 013445 SCS Norfolk, LLC",NE,Madison,9123,OP,Batteries,BA,IPP Non-CHP,2,2.1,1.0,1.0,12,2022,2.1,1,1,LIB,,,,1,CS,,,,,,,PR,,,,Y,Y,,,,Y,66178,9122, ,, ,,Y
65321,"Huxley Solar, LLC",66180,Huxley Solar,MA,Hampden,HUXBA,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,12,2022,3.5,3.5,3.5,LIB,,,,2.3,CS,,Y,,,Y,,Y,,,,PR,,,Y,,Y,66180,HUXPV, ,, ,,N
65322,"Beacon Solar, LLC",66181,"Beacon Solar, LLC",MA,Hampshire,BEABA,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,11,2022,7.8,2,2,LIB,,,,2.3,CS,,Y,,,Y,,Y,,,,PR,,,Y,,Y,66181,BEAPV, ,, ,,N
65323,"Town of Amherst Solar, LLC",66182,Town of Amherst Solar,MA,Hampshire,AMHBA,OP,Batteries,BA,IPP Non-CHP,2,2.5,2.5,2.5,8,2022,2,2,2,LIB,,,,1.3,CS,,Y,,,Y,,Y,,,,PR,,,Y,,Y,66182,AMHPV, ,, ,,N
65339,"North Central Valley Energy Storage, LLC",66208,North Central Valley,CA,San Joaquin,NCV,OP,Batteries,BA,IPP Non-CHP,2,132.0,132.0,132.0,8,2023,528,132,132,LIB,,,,43.4,CS,PR,Y,Y,Y,,,Y,,,,,,,,,N, ,, ,, ,,N
61194,Generate Capital,66218,Dubois Solar (Hybrid),NY,Ulster,BAT,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,2.0,12,2020,4,2,2,LIB,,,,3.4,CS,,,,,,,PR,,,,Y,,Y,,,Y,66218,10892, ,, ,,Y
61194,Generate Capital,66222,Landau II Solar (Hybrid),NY,Ulster,BAT,OP,Batteries,BA,IPP Non-CHP,2,4.0,4.0,4.0,12,2021,8,4,4,LIB,,,,1.3,CS,,,,,,,PR,,,,Y,,Y,,,Y,66222,10895, ,, ,,N
61194,Generate Capital,66228,Salt Point Solar (Hybrid),NY,Dutchess,BAT,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,2.0,1,2021,2,2,2,LIB,,,,0.6,CS,,,,,,,PR,,,,Y,,Y,,,N, ,, ,, ,,N
61194,Generate Capital,66232,Svenski Solar (Hybrid),NY,Orange,BAT,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,2.0,4,2022,4,2,2,LIB,,,,0.6,CS,,,,,,,PR,,,,Y,,,Y,,Y,66232,10894, ,, ,,N
65368,"Eleven Mile Solar Center, LLC",66263,Eleven Mile Solar Center,AZ,Pinal,2222,OP,Batteries,BA,IPP Non-CHP,2,300.0,300.0,300.0,6,2024,1200,300,300,LIB,,,,98.6,CS,,,,,PR,,,,,,Y,Y,,,,N, ,, ,, ,,N
16609,San Diego Gas & Electric Co,66265,Paradise Energy Storage,CA,San Diego,1,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,3,2024,10,10,10,LIB,,,,8,CS,PR,,Y,,,,,,,,,,,,,N, ,, ,, ,,N
16609,San Diego Gas & Electric Co,66266,Clairemont Energy Storage,CA,San Diego,1,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,3,2024,10,10,10,LIB,,,,8,CS,PR,Y,Y,,,,,,,,,,,,,N, ,, ,, ,,N
65394,"Proxima Solar, LLC",66270,Proxima,CA,Stanislaus,PRXBS,OP,Batteries,BA,IPP Non-CHP,2,162.0,162.0,162.0,4,2024,648,162,162,LIB,,,,53.2,CS,Y,,,PR,,,,,,,Y,Y,,,,Y,66270,PRXMA, ,, ,,N
16609,San Diego Gas & Electric Co,66278,Elliott Energy Storage,CA,San Diego,1,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,3,2024,10,10,10,LIB,,,,8,CS,PR,Y,Y,,,,,,,,,,,,,N, ,, ,, ,,N
16609,San Diego Gas & Electric Co,66279,Boulevard Energy Storage,CA,San Diego,1,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,3,2024,10,10,10,LIB,,,,8,CS,PR,Y,Y,,,,,,,,,,,,,N, ,, ,, ,,N
16609,San Diego Gas & Electric Co,66280,Pala Gomez Creek BESS,CA,San Diego,1,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,3,2024,10,10,10,LIB,,,,8,CS,PR,Y,Y,,,,,,,,,,,,,N, ,, ,, ,,N
16609,San Diego Gas & Electric Co,66281,Melrose BESS,CA,San Diego,1,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,3,2024,10,10,10,LIB,,,,8,CS,PR,Y,Y,,,,,,,,,,,,,N, ,, ,, ,,N
16609,San Diego Gas & Electric Co,66281,Melrose BESS,CA,San Diego,2,OP,Batteries,BA,Electric Utility,1,10.0,10.0,10.0,3,2024,10,10,10,LIB,,,,8,CS,PR,Y,Y,,,,,,,,,,,,,N, ,, ,, ,,N
65397,Condor Energy Storage LLC,66285,Condor Energy Storage LLC,CA,San Bernardino,COND1,OP,Batteries,BA,IPP Non-CHP,2,200.0,200.0,200.0,5,2024,800,200,200,LIB,,,,65,CS,PR,Y,,Y,,,,,,,,,,,,N, ,, ,, ,,Y
9191,Idaho Power Co,66326,Black Mesa BESS,ID,Elmore,1,OP,Batteries,BA,Electric Utility,1,40.0,40.0,40.0,9,2024,160,10,40,FLB,,,,28,CS,,,,,,,PR,,,Y,,,,,,N, ,, ,, ,,N
65419,"Superstition Energy Storage, LLC",66333,Superstition Energy Storage,AZ,Maricopa,BESS4,OP,Batteries,BA,IPP Non-CHP,2,90.0,90.0,90.0,7,2024,360,90,90,LIB,,,,29.6,CS,,Y,,Y,,,PR,,Y,,,,,,,N, ,, ,, ,,N
65418,"Sierra Estrella Energy Storage, LLC",66334,Sierra Estrella Energy Storage,AZ,Maricopa,BESS3,OP,Batteries,BA,IPP Non-CHP,2,250.0,250.0,250.0,5,2024,1000,250,250,LIB,,,,82.2,CS,,Y,,Y,,,PR,,Y,,,,,,,N, ,, ,, ,,Y
65426,St. Gall Energy Storage I,66336,St. Gall Energy Storage I,TX,Pecos,SGES1,OP,Batteries,BA,IPP Non-CHP,2,102.6,100.0,100.0,3,2024,200,100,100,LIB,,,,32.9,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
65428,Callisto I Energy Center,66338,Callisto I Energy Center,TX,Harris,CALL1,OP,Batteries,BA,IPP Non-CHP,2,223.4,200.0,200.0,8,2024,200,100,100,LIB,,,,65.9,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
65453,"Yellow Pine Solar, LLC",66357,Yellow Pine Solar,NV,Clark,YPES,OP,Batteries,BA,IPP Non-CHP,2,65.0,48.8,48.8,7,2023,260,65,65,LIB,,,,21.4,CS,PR,,,,,,Y,,,,Y,Y,,,,Y,66357,YPS1, ,, ,,N
65479,"Goleta Energy Storage, LLC",66394,"Goleta Energy Storage, LLC",CA,Santa Barbara,GOLET,OP,Batteries,BA,IPP Non-CHP,2,60.0,60.0,60.0,1,2024,160,60,60,LIB,,,,19.7,CS,PR,Y,,,,,,,,,,,,,,N, ,, ,, ,,N
65486,"Buena Vista Energy Center, LLC",66408,Buena Vista Energy Center,NM,Otero,BESS1,OP,Batteries,BA,IPP Non-CHP,2,50.0,50.0,50.0,6,2023,200,50,50,LIB,,,,16.4,CS,,,,,,,,,,,PR,,Y,,,Y,66408,BVEC1, ,, ,,Y
65502,"Five Wells Solar Center, LLC",66420,Five Wells Solar Center - Hybrid,TX,Bell,FWBAT,OP,Batteries,BA,IPP Non-CHP,2,262.5,259.0,259.0,7,2024,250,125,125,LIB,,,,0.1,CS,,PR,,,Y,,,,,,Y,Y,,,,Y,66502,FWSOL, ,, ,,N
20323,"Wellhead Services, Inc",66423,Stanton Battery Energy Storage,CA,Orange,BESS1,OP,Batteries,BA,IPP Non-CHP,2,68.8,68.8,68.8,11,2023,275.2,68.8,68.8,LIB,,,,21.5,CS,PR,Y,,,,,,,,,,,,,,N, ,, ,, ,,N
65552,Terra-Gen Operating Co-BESS 2,66461,Beaumont BESS,CA,Riverside,GEN1,OP,Batteries,BA,IPP Non-CHP,2,116.6,100.0,100.0,8,2024,400,100,100,LIB,,,,116.6,CS,PR,Y,,Y,,,,,,,,,,,,N, ,, ,, ,,N
65552,Terra-Gen Operating Co-BESS 2,66462,Placerita ESS,CA,Los Angeles,GEN1,OP,Batteries,BA,IPP Non-CHP,2,88.0,80.0,80.0,11,2024,320,80,80,LIB,,,,88,CS,PR,Y,,Y,,,,,,,,,,,,N, ,, ,, ,,N
65504,"Catalyze Blackstone 83 Federal Street Microgrid, LLC",66474,MA Blackstone,MA,Worcester,B8170,OP,Batteries,BA,IPP Non-CHP,2,3.0,3.0,3.0,7,2022,6.4,2,2,LIB,,,,1,CS,PR,,,,,,,,,,Y,,Y,,,Y,66474,18170, ,, ,,N
61194,Generate Capital,66488,Davis Solar,NY,Orange,BAT,OP,Batteries,BA,IPP Non-CHP,2,2.0,2.0,2.0,10,2023,4,2,2,LIB,,,,0.6,CS,,,,,,,PR,,,,Y,,,Y,,Y,66488,10958, ,, ,,N
65550,"Nova Power, LLC",66494,Menifee Power Bank,CA,Riverside,NOVA1,OP,Batteries,BA,IPP Non-CHP,2,230.0,230.0,230.0,6,2024,920,230,230,LIB,,,,0.9,CS,,,,,,,,PR,,,,,,,,N, ,, ,, ,,N
65550,"Nova Power, LLC",66494,Menifee Power Bank,CA,Riverside,NOVA2,OP,Batteries,BA,IPP Non-CHP,2,230.0,230.0,230.0,7,2024,920,230,230,LIB,,,,0.9,CS,,,,,,,,PR,,,,,,,,N, ,, ,, ,,N
65550,"Nova Power, LLC",66494,Menifee Power Bank,CA,Riverside,NOVA3,OP,Batteries,BA,IPP Non-CHP,2,50.0,50.0,50.0,8,2024,200,50,50,LIB,,,,0.9,CS,,,,,,,,PR,,,,,,,,N, ,, ,, ,,N
65550,"Nova Power, LLC",66494,Menifee Power Bank,CA,Riverside,NOVA4,OP,Batteries,BA,IPP Non-CHP,2,110.0,110.0,110.0,9,2024,440,110,110,LIB,,,,0.9,CS,,,,,,,,PR,,,,,,,,N, ,, ,, ,,N
61978,Convergent Energy and Power LP,66499,Federalsburg Energy Storage 1 LLC,MD,Caroline,FDBA1,OP,Batteries,BA,IPP Non-CHP,2,1.2,1.2,1.2,11,2021,2.4,1.2,1.2,LIB,,,,1.2,CT,,,,,PR,,Y,,,,Y,,Y,,,Y,66499,FDPV1, ,, ,,N
65552,Terra-Gen Operating Co-BESS 2,66500,Valley Center 85,CA,San Diego,VC85,OP,Batteries,BA,IPP Non-CHP,2,85.0,85.0,85.0,12,2021,212,85,85,LIB,,,,85,CS,PR,Y,,Y,,,,,,,,,,,,N, ,, ,, ,,N
61978,Convergent Energy and Power LP,66501,Cicero Energy Storage 1 LLC,NY,Onondaga,CCBA1,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,3,2022,20,5,5,LIB,,,,5,CS,,,,,PR,Y,Y,,,,Y,,Y,,,Y,66501,CCPV1, ,, ,,N
65552,Terra-Gen Operating Co-BESS 2,66502,Valley Center 54,CA,San Diego,VC54,OP,Batteries,BA,IPP Non-CHP,2,54.0,54.0,54.0,11,2021,216,54,54,LIB,,,,54,CS,PR,Y,,Y,,,,,,,,,,,,N, ,, ,, ,,N
61978,Convergent Energy and Power LP,66503,Cicero Energy Storage 2 LLC,NY,Onondaga,CCBA2,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,3,2022,20,5,5,LIB,,,,5,CS,,,,,PR,Y,Y,,,,Y,,Y,,,Y,66503,CCPV2, ,, ,,N
65556,EnerSmart Chula Vista Sub Station,66505,EnerSmart Chula Vista Sub Station,CA,San Diego,CV150,OP,Batteries,BA,IPP Non-CHP,2,3.0,3.0,3.0,10,2024,6,1.5,1.5,LIB,,,,2.7,CS,PR,Y,,,,,,,,,,,,,,N, ,, ,, ,,N
65556,EnerSmart Chula Vista Sub Station,66505,EnerSmart Chula Vista Sub Station,CA,San Diego,CV151,OP,Batteries,BA,IPP Non-CHP,2,3.0,3.0,3.0,11,2024,6,1.5,1.5,LIB,,,,2.7,CS,PR,Y,,,,,,,,,,,,,,N, ,, ,, ,,N
65514,Catalyze Manteca 730 Spreckels Avenue Microgrid LLC,66509,CA Manteca 730 Spreckels Ave,CA,San Joaquin,B8259,OP,Batteries,BA,IPP Non-CHP,2,1.5,1.5,1.5,9,2024,3,1.5,1.5,LIB,,,,1.5,CS,Y,,PR,,,,,,,,Y,,Y,,,Y,66509,18259, ,, ,,N
65534,Bright Canyon Energy,66532,BCE Los Alamitos 2,CA,Orange,BCE22,OP,Batteries,BA,IPP Non-CHP,2,10.0,10.0,10.0,8,2023,20,10,10,LIB,,,,0.1,CS,,,,,,,,,,,PR,Y,,,,Y,66532,BCE21, ,, ,,N
65534,Bright Canyon Energy,66533,BCE Los Alamitos 1,CA,Orange,BCE12,OP,Batteries,BA,IPP Non-CHP,2,10.0,10.0,10.0,8,2023,20,10,10,LIB,,,,0.1,CS,,,,,,,,,,,PR,Y,,,,Y,66533,BCE11, ,, ,,N
65626,"San Juan Solar I, LLC",66574,San Juan Solar I,NM,San Juan,SJSS,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,10,2024,561.4,50,50,LIB,,,,45.8,CS,PR,,,,,,,,,,,,,,,N, ,, ,, ,,N
65625,Sunlight Storage II,66575,Sunlight Storage II,CA,Riverside,SUNS2,OP,Batteries,BA,IPP Non-CHP,2,230.0,230.0,230.0,4,2024,920,230,230,LIB,,,,75.5,CS,PR,Y,Y,Y,,,,,,,,Y,,,,N, ,, ,, ,,N
64904,AES Clean Energy,66598,Baldy Mesa Solar & Storage,CA,San Bernardino,BDMSS,OP,Batteries,BA,IPP Non-CHP,2,75.0,75.0,75.0,5,2024,300,75,75,LIB,,,,49.3,CS,,Y,,Y,,,PR,,Y,,Y,,Y,,,Y,66598,BLDMS, ,, ,,Y
61204,"Today's Power, Inc.",66608,Craighead Electric Solar One,AR,Craighead,CEBA,OP,Batteries,BA,Electric Utility,1,1.2,1.2,1.2,5,2020,7.2,1.2,1.2,LIB,,,,0,BL,,,,,,,PR,,,,Y,Y,,,,N, ,, ,, ,,Y
65642,Wolf Tank Storage LLC,66616,Wolf Tank Storage,TX,Webb,1,OP,Batteries,BA,IPP Non-CHP,2,150.0,150.0,150.0,7,2023,150,150,150,LIB,,,,49.3,CS,PR,Y,Y,Y,,,,,,,,,,,,N, ,, ,, ,,N
65643,Cald BESS LLC,66617,Cald BESS,CA,Los Angeles,1,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,8,2024,400,100,100,LIB,,,,32.8,CT,PR,,Y,,,,Y,,,,,,,,,N, ,, ,, ,,N
65646,"AFTW Storage, LLC",66619,Lakeview Battery Storage Facility,CA,Kern,AFTW,OP,Batteries,BA,IPP Non-CHP,2,1.2,1.2,1.2,12,2024,4.6,1.2,1.2,LIB,,,,1.2,CS,Y,Y,,Y,,PR,,,,,,,,,,N, ,, ,, ,,Y
65647,Resurgence Solar II,66620,Resurgence Solar II,CA,San Bernardino,GEN2,OP,Batteries,BA,IPP Non-CHP,2,40.0,40.0,40.0,8,2023,300,10,10,LIB,,,,24,CS,Y,,,Y,,,,,,,PR,Y,,,,Y,66620,GEN1, ,, ,,N
65652,"Sonoran Solar Energy, LLC",66627,Sonoran Solar Energy,AZ,Maricopa,SON13,OP,Batteries,BA,IPP Non-CHP,2,260.0,260.0,260.0,7,2023,1040,260,260,LIB,,,,98.5,CS,Y,Y,,,,,,,,,PR,Y,,,,Y,66627,SON12, ,, ,,N
64904,AES Clean Energy,66636,McFarland A Solar and Storage,AZ,Yuma,BESS,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,12,2023,400,100,100,LIB,,,,45,CS,,Y,,Y,,,PR,,Y,,Y,Y,,,,Y,66636,MCFRA, ,, ,,Y
64904,AES Clean Energy,66637,McFarland B Solar and Storage,AZ,Yuma,BESS,OP,Batteries,BA,IPP Non-CHP,2,150.0,150.0,150.0,12,2024,600,150,150,LIB,,,,45.9,CS,,Y,,Y,,,PR,,Y,,Y,,Y,,,Y,66637,MCFRB, ,, ,,Y
65674,Bear Canyon Energy Storage,66650,Bear Canyon,CA,Lake,BC1,OP,Batteries,BA,IPP Non-CHP,2,13.0,13.0,13.0,7,2024,14.7,13,13,LIB,,,,7.5,CS,PR,,Y,Y,,,,,,,,,,,,N, ,, ,, ,,N
65685,"Tumbleweed Energy Storage, LLC",66666,Tumbleweed Energy Storage,CA,Kern,TWES1,OP,Batteries,BA,IPP Non-CHP,2,50.0,50.0,50.0,7,2024,200,50,50,LIB,,,,16.4,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
65685,"Tumbleweed Energy Storage, LLC",66666,Tumbleweed Energy Storage,CA,Kern,TWES2,OP,Batteries,BA,IPP Non-CHP,2,75.0,75.0,75.0,8,2024,300,75,75,LIB,,,,24.7,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
65675,West Ford Flat Energy Storage,66669,West Ford Flat,CA,Lake,WFF1,OP,Batteries,BA,IPP Non-CHP,2,25.0,25.0,25.0,7,2024,27.4,25,25,LIB,,,,14,CS,Y,,Y,Y,,,PR,,,,,,,,,N, ,, ,, ,,N
61060,Cypress Creek Renewables,66690,"Brazos Bend BESS, LLC",TX,Fort Bend,BEND,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,9,2024,100,100,100,LIB,,,,32.9,CS,PR,Y,,Y,,,,,Y,,,,,,,N, ,, ,, ,,N
65700,Atrisco Energy Storage LLC,66694,Atrisco Energy Storage,NM,Bernalillo,ATRES,OP,Batteries,BA,IPP Non-CHP,2,300.0,300.0,300.0,11,2024,1200,300,300,LIB,,,,99.8,CS,PR,,,,,,,,,,,,,,,N, ,, ,, ,,N
65727,Saint Energy Storage II LLC,66716,Saint Energy Storage II LLC,AZ,Pinal,SB123,OP,Batteries,BA,IPP Non-CHP,2,100.0,100.0,100.0,9,2023,400,100,100,LIB,,,,33,CS,Y,Y,,,,,,,,,PR,Y,,,,Y,63476,SAINT, ,, ,,N
65730,"Eastover Solar, LLC",66717,Eastover Solar,SC,Richland,STOR,OP,Batteries,BA,IPP Non-CHP,2,18.0,18.0,18.0,3,2023,72,18,18,OTH,,,,53.5,CS,,,PR,,,,,,,,Y,,Y,,,Y,66717,ESTOR, ,, ,,N
64778,"Strata Manager, LLC",66726,Inland Empire Energy Storage,CA,San Bernardino,IEESS,OP,Batteries,BA,IPP Non-CHP,2,70.0,70.0,70.0,10,2024,200,60,60,LIB,,,,70,CS,,Y,,,,,PR,,,,,,,,,N, ,, ,, ,,N
64778,"Strata Manager, LLC",66727,Georgia Ballard BESS,VT,Franklin,GBBES,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,5,2023,10,3,3,LIB,,,,5,CS,,Y,,,,,PR,,,,,,,,,N, ,, ,, ,,N
64778,"Strata Manager, LLC",66728,Springfield BESS,VT,Windsor,SFBES,OP,Batteries,BA,IPP Non-CHP,2,5.0,5.0,5.0,5,2023,10,3,3,LIB,,,,5,CS,,Y,,,,,PR,,,,,,,,,N, ,, ,, ,,N
65754,VESI 12 LLC,66757,Bottleneck Energy Storage,CA,Tulare,BN1,OP,Batteries,BA,IPP Non-CHP,2,80.0,80.0,80.0,10,2024,320,80,80,LIB,,,,82.5,CS,PR,Y,,,,,,,,,,,,,,N, ,, ,, ,,N
65755,VESI 23 LLC,66758,Justin Court Energy Storage,NJ,Hunterdon,JC1,OP,Batteries,BA,IPP Non-CHP,2,20.0,20.0,20.0,2,2024,18.3,20,20,LIB,,,,19.8,CS,,PR,,,,,,,,,,,,,,N, ,, ,, ,,N
64872,"Distributed Solar Development, LLC",66764,SCH - (2A) 156 Barhydt Rd Glenville,NY,Schenectady,3954B,OP,Batteries,BA,IPP Non-CHP,2,2.5,2.5,2.5,7,2021,10,2.5,2.5,LIB,,,,1.2,CS,,,,,Y,,,,,,PR,,Y,,,Y,66764,3954, ,, ,,Y
64872,"Distributed Solar Development, LLC",66765,SCH County - (2B) 4982 Rynex Corners Rd,NY,Schenectady,3595B,OP,Batteries,BA,IPP Non-CHP,2,2.5,2.5,2.5,12,2020,10,2.5,2.5,LIB,,,,10,CS,,,,,,,Y,PR,,,Y,,Y,,,Y,66765,3595, ,, ,,N
64872,"Distributed Solar Development, LLC",66767,Source Power Company - Richland,NY,Oswego,4725B,OP,Batteries,BA,IPP Non-CHP,2,2.5,2.5,2.5,11,2021,9.5,2.5,2.5,LIB,,,,9.5,CS,,,,,,,Y,PR,,,Y,,Y,,,Y,66767,4725, ,, ,,N
64904,AES Clean Energy,66772,Estrella Solar & Storage,CA,Los Angeles,ESTRB,OP,Batteries,BA,IPP Non-CHP,2,28.0,28.0,28.0,12,2023,112,28,28,LIB,,,,16.3,CS,,Y,,Y,,,PR,,Y,,Y,Y,,,,Y,66772,ESPV, ,, ,,Y
64904,AES Clean Energy,66773,Raceway Solar & Storage,CA,Los Angeles,RCWYB,OP,Batteries,BA,IPP Non-CHP,2,80.0,80.0,80.0,5,2024,320,80,80,LIB,,,,31.2,CS,,Y,,Y,,,PR,,Y,,Y,Y,,,,Y,66773,RCWYS, ,, ,,Y
65076,"HEN Infrastructure, L.L.C.",66782,Hamilton BESS,TX,Val Verde,HAMIL,OP,Batteries,BA,IPP Non-CHP,2,9.9,9.9,9.9,2,2024,9.9,9.9,9.9,LIB,,,,1,CS,Y,PR,,,,,,,,,,,,,,N, ,, ,, ,,N
