ercot_substation,lat,lon,match_source,confidence,score,matched_name,load_zone,max_voltage_kv,eia_plant_code,osm_id,propagated_from,mora_county,mora_fuel,county_validated,county_dist_km,gnis_class,gnis_county,psse_readable,hv_osm_345_id,hv_endpoint_dist_km,original_match_source,original_confidence,snap_distance_km,snap_status,snap_rule,snap_candidate_name,snap_candidate_kv
INDNNWP,30.93161,-102.201743,mora_osm,high,100.0,Indian Mesa Wind Substation,LZ_WEST,138.0,,496524815,ANACACHO,PECOS,WIND-O,,,,,,,,,,,,,,
INDPK9,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,,,,,,,,,,,,,,,,,
INDST,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
INDUSTRI,27.808027,-97.431315,osm,high,95.6,Industrial Substation,LZ_SOUTH,69.0,,488508038,,,,,,,,,,,,,,,,,
INDUSTRL,30.479567,-97.781526,propagated,low,0,,LZ_NORTH,138.0,,,JOLLYVIL,,,,,,,,,,,,,,,,
IND_PARK,32.465874,-100.139167,propagated,low,0,,LZ_NORTH,69.0,,,MCELMU,,,,,,,,,,,,,,,,
IND_PK_D,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,,,,,,,,,,,,,,,,,
INEZS,28.908669,-96.803976,osm,high,95.6,Inez Substation,LZ_SOUTH,69.0,,515820480,,,,,,,,,,,,,,,,,
INGLCOSW,33.076468,-97.474242,propagated,low,0,,LZ_SOUTH,138.0,,,RHOME,,,,,,,,,,,,,,,,
INGLE,33.520892,-101.973737,propagated,low,0,,LZ_NORTH,138.0,,,UPLND,,,,,,,,,,,,,,,,
INGLESID,27.872005,-97.216928,osm,high,100.0,Ingleside Substation,LZ_SOUTH,138.0,,514740548,,,,,,,,,,,,,,,,,
INGRAM,30.084482,-99.245434,osm,high,100,Ingram Substation,LZ_SOUTH,138.0,,339059839,,,,,,,,,,,,,,,,,
INKSDA,30.731599,-98.385422,eia860,medium,84.0,Inks,LZ_SOUTH,69.0,3598,,,LLANO,,True,8.6,,,,,,,,,,,,
INRT_W,29.262221,-98.427356,hv_endpoint,low,0,,LZ_WEST,345.0,,,BEXAR_ES,,,,,,,,,2.9,,,,,,,
INT,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,138.0,,,,,,,,,,,,,,,,,,,
INTRCITY,29.379407,-94.953306,osm,high,99.9,Intercity Substation,LZ_HOUSTON,69.0,,583928766,,,,,,,,,,,,,,,,,
INWRD,32.128234,-101.818895,propagated,low,0,,LZ_NORTH,138.0,,,TRIANGLE,,,,,,,,,,,,,,,,
IOLA,30.77186,-96.074956,gnis,high,100.0,Iola,LZ_NORTH,138.0,,,MILTON,,,,,Populated Place,GRIMES,IOLA,,,,,,,,,
IOWPK,33.951485,-98.668671,gnis,high,95.2,Iowa Park,LZ_WEST,69.0,,,EULES,,,,,Populated Place,WICHITA,IOWAPARK,,,,,,,,,
IR,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
IRAAN,30.910519,-101.899689,osm,high,100,Iraan Substation,LZ_WEST,69.0,,496524768,,,,,,,,,,,,,,,,,
IRASB,32.581595,-100.975448,osm,medium,83.7,Ira Substation,LZ_WEST,69.0,,467959256,,,,,,,,,,,,,,,,,
IRBRG,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
IRBTP,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
IRLBJ,31.594864,-103.249847,propagated,low,0,,LZ_NORTH,138.0,,,LONESTR,,,,,,,,,,,,,,,,
IRLND,31.566826,-97.965307,gnis,high,100.0,Ireland,LZ_NORTH,138.0,,,AZLES,,,,,Populated Place,CORYELL,IRELAND,,,,,,,,,
IRVBL,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
IRVGS,32.760166,-96.575623,propagated,low,0,,LZ_NORTH,138.0,,,MESQT,,,,,,,,,,,,,,,,
IRVHF,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
IRVND,31.405185,-94.212142,gnis,medium,86.6,Norwood,LZ_NORTH,138.0,,,EULES,,,,,Populated Place,SAN AUGUSTINE,NORWD,,,,,,,,,
IRVNE,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
IRVNG,32.814018,-96.948894,gnis,high,100.0,Irving,LZ_NORTH,138.0,,,MERTZON,,,,,Populated Place,DALLAS,IRVING,,,,,,,,,
IRVNR,29.271,-98.456,propagated,low,0,,LZ_NORTH,138.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
IRVRS,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,138.0,,,RAILHEAD,,,,,,,,,,,,,,,,
IRVVV,31.422968,-102.315712,propagated,low,0,,LZ_NORTH,138.0,,,MCELROY,,,,,,,,,,,,,,,,
IT,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
ITALY,32.186868,-96.893091,osm,high,100,Italy Substation,LZ_NORTH,69.0,,1337997365,,,,,,,,,,,,,,,,,
ITASCA,32.159595,-97.150007,gnis,high,100.0,Itasca,LZ_NORTH,69.0,,,,,,,,Populated Place,HILL,ITASCA,,,,,,,,,
ITSCA,32.159595,-97.150007,gnis,high,100.0,Itasca,LZ_NORTH,69.0,,,STARR,,,,,Populated Place,HILL,ITASCA,,,,,,,,,
IVANS,32.874565,-98.733396,gnis,high,100.0,Ivan,LZ_WEST,69.0,,,,,,,,Populated Place,STEPHENS,IVAN,,,,,,,,,
IVEYBSTR,26.167627,-98.097755,propagated,low,0,,LZ_WEST,138.0,,,ELGATO,,,,,,,,,,,,,,,,
IVEYINTK,26.167627,-98.097755,propagated,low,0,,LZ_WEST,138.0,,,ELGATO,,,,,,,,,,,,,,,,
IVYLG,33.060255,-96.699995,propagated,low,0,,LZ_NORTH,138.0,,,ALLNC,,,,,,,,,,,,,,,,
I_DUPP1,27.318515,-97.810266,propagated,low,0,,LZ_SOUTH,138.0,,,LOYOLA,,,,,,,,,,,,,,,,
I_DUPSW,27.318515,-97.810266,propagated,low,0,,LZ_SOUTH,138.0,,,LOYOLA,,,,,,,,,,,,,,,,
J0,26.22939,-98.008742,propagated,low,0,,LZ_SOUTH,138.0,,,WESLACO,,,,,,,,,,,,,,,,
J2,29.523285,-98.516407,gnis,medium,87.0,Castle Hills,LZ_SOUTH,138.0,,,BEXAR_ES,,,,,Populated Place,BEXAR,CASTLE,,,,,,,,,
J3,29.22717,-99.699701,propagated,low,0,,LZ_SOUTH,138.0,,,DOWNIES,,,,,,,,,,,,,,,,
J4,31.758225,-95.793848,gnis,high,100.0,Harmony,LZ_SOUTH,138.0,,,WINKS,,,,,Populated Place,ANDERSON,HARMONY,,,,,,,,,
JACKCNTY,32.303889,-100.021667,propagated,low,0,,LZ_NORTH,138.0,,,CALLAHAN,,,,,,,,,,,,,,,,
JACKFU,32.311556,-100.061589,propagated,low,0,,LZ_SOUTH,138.0,,,BUFFALO,,,,,,,,,,,,,,,,
JACKR,29.183513,-99.834833,propagated,low,0,,LZ_WEST,138.0,,,W_LD_138,,,,,,,,,,,,,,,,
JACKRABT,31.0,-102.5,lz_centroid,none,0,,LZ_WEST,138.0,,,,,,,,,,,,,,,,,,,
JACKSONS,26.191337,-97.665118,propagated,low,0,,LZ_WEST,69.0,,,E_HARRIS,,,,,,,,,,,,,,,,
JAD,29.848372,-95.016398,mora_eia860,high,94.2,Remy Jade Power Station,LZ_HOUSTON,138.0,66604,,ZIER_SLR,HARRIS,GAS-GT,,,,,,,,,,,,,,
JADE_SLR,29.233882,-95.187062,propagated,low,0,,LZ_WEST,345.0,,,AMOCOOIL,,,,,,,,,,,,,,,,
JAGUAR,28.448148,-99.255124,propagated,low,0,,LZ_SOUTH,138.0,,,COTULAS,,,,,,,,,,,,,,,,
JAG_SLR,29.271,-98.456,propagated,low,0,,LZ_NORTH,345.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
JAMESROW,31.647099,-100.046196,gnis,medium,84.0,Rowena,LZ_SOUTH,138.0,,,COTULAS,,,,,Populated Place,RUNNELS,ROWE,,,,,,,,,
JAR,31.186,-103.128,propagated,low,0,,LZ_HOUSTON,345.0,,,TAYGETE,,,,,,,,,,,,,,,,
JARDIN,28.519857,-99.238026,osm,high,100,Jardin Substation,LZ_SOUTH,138.0,,451971488,,,,,,,,,,,,,,,,,
JARITACK,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,69.0,,,,,,,,,,,,,,,,,,,
JATN,26.191337,-97.665118,propagated,low,0,,LZ_WEST,69.0,,,E_HARRIS,,,,,,,,,,,,,,,,
JAVELINA,27.32,-99.0,eia860,high,92.0,"Javelina Wind Energy, LLC",LZ_SOUTH,138.0,60104,,,,,,,,,,,,,,,,,,
JAY,29.358425,-95.746388,mora_eia860,medium,85.8,Fighting Jays Solar Project,LZ_HOUSTON,345.0,62945,,GATESVL2,FORT BEND,SOLAR,,,,,,,,,,,,,,
JAYBIRD,33.221074,-96.917938,propagated,low,0,,LZ_NORTH,138.0,,,NAVO,,,,,,,,,,,,,,,,
JAYTON9,33.270879,-100.626456,osm,high,98.4,Jayton Substation,LZ_WEST,69.0,,519686404,,,,,,,,,,,,,,,,,
JB3SB,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,,,,,,,,,,,,,,,,,
JCHRSTL,26.138388,-97.174635,propagated,low,0,,LZ_NORTH,138.0,,,S_PADRE,,,,,,,,,,,,,,,,
JCK,30.818366,-102.365944,propagated,low,0,,LZ_HOUSTON,345.0,,,KEO,,,,,,,,,,,,,,,,
JCKCNTY2,30.551912,-97.561242,hv_endpoint,low,0,,LZ_NORTH,345.0,,,HUTTO,,,,,,,,,0.1,,,,,,,
JCKSW,33.218448,-98.158656,gnis,high,94.5,Jacksboro,LZ_WEST,345.0,,,,,,,,Populated Place,JACK,JACKSBRO,,,,,,,,,
JDKNS,31.715592,-102.598106,snap_mora_eia860,medium,100.0,Judkins BESS,LZ_WEST,138.0,66790,459878020,PEGAS,ECTOR,STORAGE,,,,,,,,mora_eia860,high,0.125,auto,same_lz_nearest_osm_le_1km,Judkins Substation,138.0
JDPOD,26.523692,-98.745522,propagated,low,0,,LZ_WEST,138.0,,,MESTENO,,,,,,,,,,,,,,,,
JEAN,33.296221,-98.616447,gnis,high,100.0,Jean,LZ_WEST,69.0,,,,,,,,Populated Place,YOUNG,JEAN,,,,,,,,,
JENLK,26.523359,-99.017108,propagated,low,0,,LZ_NORTH,138.0,,,STARR,,,,,,,,,,,,,,,,
JERRY,31.230006,-101.299411,osm,high,100,Jerry Substation,LZ_WEST,138.0,,503821574,,,,,,,,,,,,,,,,,
JES,30.111207,-96.425438,propagated,low,0,,LZ_HOUSTON,138.0,,,SALEM1,,,,,,,,,,,,,,,,
JESSICA,31.594864,-103.249847,propagated,low,0,,LZ_NORTH,138.0,,,LONESTR,,,,,,,,,,,,,,,,
JETT,30.37484,-97.806447,osm,high,100,Jett Substation,LZ_SOUTH,138.0,,325214746,,,,,,,,,,,,,,,,,
JEWET,31.361566,-96.144132,gnis,high,93.8,Jewett,LZ_NORTH,345.0,,,EULES,,,,,Populated Place,LEON,JEWETTA,,,,,,,,,
JFS,29.563235,-95.800453,propagated,low,0,,LZ_HOUSTON,138.0,,,FT,,,,,,,,,,,,,,,,
JIMBRI,29.53742,-100.896089,propagated,low,0,,LZ_SOUTH,138.0,,,ROUGH,,,,,,,,,,,,,,,,
JIMNED,32.1943,-99.788287,osm,high,98.3,Jim Ned Substation,LZ_WEST,69.0,,1394024690,,,,,,,,,,,,,,,,,
JIMTREEC,34.234241,-99.434486,osm,high,95.4,Jim Treece Substation,LZ_WEST,345.0,,454325994,,,,,,,,,,,,,,,,,
JKLP_SLR,29.233882,-95.187062,propagated,low,0,,LZ_SOUTH,138.0,,,AMOCOOIL,,,,,,,,,,,,,,,,
JKSAM,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,69.0,,,EULES,,,,,,,,,,,,,,,,
JKSBR,33.218448,-98.158656,gnis,high,95.2,Jacksboro,LZ_NORTH,69.0,,,WEAST,,,,,Populated Place,JACK,JACKSBOR,,,,,,,,,
JKSES,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,69.0,,,EULES,,,,,,,,,,,,,,,,
JKSNR,28.85611,-98.702157,propagated,low,0,,LZ_NORTH,69.0,,,CHARLTS,,,,,,,,,,,,,,,,
JKSSUBRC,30.464605,-97.757305,propagated,low,0,,LZ_NORTH,138.0,,,NORTHWES,,,,,,,,,,,,,,,,
JKSVL,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
JKWST,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,69.0,,,,,,,,,,,,,,,,,,,
JK_CK,30.09179,-95.438782,hv_endpoint,low,0,,LZ_NORTH,345.0,,,SEMINOLE,,,,,,,,,73.7,,,,,,,
JMANO,32.857896,-97.511964,propagated,low,0,,LZ_WEST,138.0,,,AZLES,,,,,,,,,,,,,,,,
JMPMP,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
JN,29.718304445,-95.53677272499998,hv_osm_345,medium,85.3,Jeanetta Substation,LZ_HOUSTON,345.0,,129119326,PT,,,,,,,,129119326,,,,,,,,
JNDAY,32.295946,-102.54,propagated,low,0,,LZ_NORTH,138.0,,,BAKKE,,,,,,,,,,,,,,,,
JNESBORO,29.379407,-94.953306,propagated,low,0,,LZ_NORTH,69.0,,,INTRCITY,,,,,,,,,,,,,,,,
JNKNS,32.976239,-94.71854,gnis,high,93.8,Jenkins,LZ_NORTH,138.0,,,,,,,,Populated Place,MORRIS,JENKNS,,,,,,,,,
JNSVL,32.145977,-98.026147,gnis,medium,81.9,Johnsville,LZ_NORTH,138.0,,,MESQT,,,,,Populated Place,ERATH,JOHNSNVL,,,,,,,,,
JOHNCI,30.300652,-98.398426,mora_osm,high,93.1,Johnson City Substation,LZ_SOUTH,138.0,,427040278,WILSON,BLANCO,STORAGE,,,,,,,,,,,,,,
JOHNDU,29.786064,-95.876619,gnis,medium,81.1,Johnsue,LZ_SOUTH,345.0,,,AMOCOOIL,,,,,Populated Place,WALLER,JOHNDU,,,,,,,,,
JOHNSON,32.3994,-97.4078,eia860,medium,87.0,Johnson County,LZ_NORTH,69.0,54817,,,,,,,,,,,,,,,,,,
JOLLYVIL,30.479567,-97.781526,osm,high,95.6,Jollyville Substation,LZ_SOUTH,138.0,,339125117,,,,,,,,,,,,,,,,,
JON,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
JOPLIN,33.093729,-97.994762,gnis,high,100.0,Joplin,LZ_NORTH,138.0,,,ESPULA9,,,,,Populated Place,JACK,JOPLIN,,,,,,,,,
JOR,29.940778,-97.354715,gnis,high,100.0,Jordan,LZ_HOUSTON,345.0,,,WHELESS,,,,,Populated Place,BASTROP,JORDAN,,,,,,,,,
JOSEY,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,138.0,,,RAILHEAD,,,,,,,,,,,,,,,,
JOSHUA,32.461529,-97.388073,gnis,high,100.0,Joshua,LZ_NORTH,138.0,,,BEXAR_ES,,,,,Populated Place,JOHNSON,JOSHUA,,,,,,,,,
JOSLIN,28.648766,-96.546736,osm,high,100,Joslin Substation,LZ_SOUTH,138.0,,337681589,,,,,,,,,,,,,,,,,
JOSPH_RC,33.520892,-101.973737,propagated,low,0,,LZ_NORTH,138.0,,,UPLND,,,,,,,,,,,,,,,,
JOURDNTN,28.924374,-98.552002,osm,high,95.6,Jourdanton Substation,LZ_SOUTH,69.0,,333296844,,,,,,,,,,,,,,,,,
JOY,33.576217,-98.215879,gnis,high,100.0,Joy,LZ_WEST,69.0,,,,,,,,Populated Place,CLAY,JOY,,,,,,,,,
JP,31.4647,-96.985,propagated,low,0,,LZ_HOUSTON,138.0,,,LK,,,,,,,,,,,,,,,,
JPH,29.8,-95.3,lz_centroid,none,0,,LZ_HOUSTON,138.0,,,,,,,,,,,,,,,,,,,
JREST,30.824909,-97.604454,gnis,high,100.0,Jarrell,LZ_SOUTH,138.0,,,EULES,,,,,Populated Place,WILLIAMSON,JARRELL,,,,,,,,,
JSHUA,32.461529,-97.388073,gnis,high,100.0,Joshua,LZ_NORTH,138.0,,,EULES,,,,,Populated Place,JOHNSON,JOSHUA,,,,,,,,,
JUDCT,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
JUDITH,32.937247,-96.624944,propagated,low,0,,LZ_NORTH,138.0,,,CRIST,,,,,,,,,,,,,,,,
JUMBO,26.167627,-98.097755,propagated,low,0,,LZ_SOUTH,138.0,,,ELGATO,,,,,,,,,,,,,,,,
JUNCTION,30.492453,-99.770197,eia860,high,93.6,Junction (TX),LZ_SOUTH,69.0,65830,,,KIMBLE,,True,1.3,,,,,,,,,,,,
JUNG_SLR,33.221074,-96.917938,propagated,low,0,,LZ_NORTH,69.0,,,NAVO,,,,,,,,,,,,,,,,
JUNO,30.15186,-101.115385,gnis,high,100.0,Juno,LZ_WEST,138.0,,,HOLSTEIN,,,,,Populated Place,VAL VERDE,JUNO,,,,,,,,,
JUNORTH,30.159671,-95.810084,propagated,low,0,,LZ_SOUTH,69.0,,,MACEDO,,,,,,,,,,,,,,,,
JUNPR,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
JUPITER,27.809838,-97.496684,propagated,low,0,,LZ_NORTH,138.0,,,CHAMPLIN,,,,,,,,,,,,,,,,
JUSTINLN,30.343586,-97.716151,osm,medium,91.7,Justin Lane Substation,LZ_SOUTH,69.0,,339152255,,,,,,,,,,,,,,,,,
K0,28.197778,-97.444953,propagated,low,0,,LZ_SOUTH,138.0,,,CRANELL,,,,,,,,,,,,,,,,
K1,29.646049,-95.053635,propagated,low,0,,LZ_SOUTH,138.0,,,MIRAGE,,,,,,,,,,,,,,,,
K2,31.594864,-103.249847,propagated,low,0,,LZ_SOUTH,138.0,,,LONESTR,,,,,,,,,,,,,,,,
K3,27.506407,-99.507542,gnis,high,100.0,Laredo,LZ_SOUTH,138.0,,,ROUTE_66,,,,,Populated Place,WEBB,LAREDO,,,,,,,,,
K5,30.645131,-98.258172,propagated,low,0,,LZ_SOUTH,138.0,,,FAIRLA,,,,,,,,,,,,,,,,
KAL,33.408978,-101.148473,gnis,high,100.0,Kalgary,LZ_WEST,69.0,,,ESPULA9,,,,,Populated Place,CROSBY,KALGARY,,,,,,,,,
KAMEYS,28.656275,-96.753337,osm,high,97.3,Kamey Substation,LZ_SOUTH,69.0,,515589316,,,,,,,,,,,,,,,,,
KARAKAW1,28.170179,-97.817507,mora_eia860,medium,83.5,Karankawa Wind LLC,LZ_SOUTH,345.0,61343,,BEXAR_ES,SAN PATRICIO,WIND-C,,,,,,,,,,,,,,
KARAKAW2,28.170179,-97.817507,mora_eia860,high,92.7,Karankawa Wind LLC,LZ_SOUTH,345.0,61343,,COYOTE_W,SAN PATRICIO,WIND-C,,,,,,,,,,,,,,
KARNESCI,28.884977,-97.900836,gnis,medium,88.4,Karnes City,LZ_SOUTH,138.0,,,ELGATO,,,,,Populated Place,KARNES,KARNES,,,,,,,,,
KATEMCY,30.959748,-99.281718,osm,high,100,Katemcy Substation,LZ_SOUTH,69.0,,493666718,,,,,,,,,,,,,,,,,
KATOEN,34.373812,-100.087386,propagated,low,0,,LZ_SOUTH,345.0,,,TESLA,,,,,,,,,,,,,,,,
KATZP,33.397193,-100.010444,osm,high,95.6,Katz Substation,LZ_WEST,69.0,,519749919,,,,,,,,,,,,,,,,,
KB,30.266028,-97.686139,mora_eia860,high,97.6,Kingsberry Energy Storage System,LZ_HOUSTON,138.0,61741,,LK,TRAVIS,STORAGE,,,,,,,,,,,,,,
KBPOD,33.5,-97.0,lz_centroid,none,0,,LZ_NORTH,138.0,,,,,,,,,,,,,,,,,,,
KCRSW,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS,,,,,,,,,,,,,,,,
KDL,28.986071,-95.358454,hv_endpoint,low,0,,LZ_HOUSTON,345.0,,,DOW,,,,,,,,,0.0,,,,,,,
KEECHI,33.143056,-98.161111,snap_eia860,medium,100.0,Keechi Wind,LZ_NORTH,138.0,58838,1122955349,,JACK,,True,11.6,,,,,,eia860,high,0.055,auto,same_lz_nearest_osm_le_1km,,138.0
KEENE,32.367481,-97.336121,osm,high,100,Keene Substation,LZ_NORTH,138.0,,342357917,,,,,,,,,,,,,,,,,
KEETER,33.034567,-97.613081,gnis,high,100.0,Keeter,LZ_NORTH,138.0,,,,,,,,Populated Place,WISE,KEETER,,,,,,,,,
KEG,29.271,-98.456,propagated,low,0,,LZ_HOUSTON,138.0,,,BEXAR_ES,,,,,,,,,,,,,,,,
KEI,30.645198,-96.101345,gnis,high,100.0,Keith,LZ_NORTH,138.0,,,ARROWHDC,,,,,Populated Place,GRIMES,KEITH,,,,,,,,,
KEITHSW,30.645198,-96.101345,gnis,high,100.0,Keith,LZ_NORTH,138.0,,,MILTON,,,,,Populated Place,GRIMES,KEITH,,,,,,,,,
KELAM_SL,35.40238,-101.15404,propagated,low,0,,LZ_NORTH,138.0,,,RAILHEAD,,,,,,,,,,,,,,,,
KELLR,32.93457,-97.251682,gnis,high,100.0,Keller,LZ_NORTH,138.0,,,MESQT,,,,,Populated Place,TARRANT,KELLER,,,,,,,,,
KELVIN,32.713595,-103.301752,propagated,low,0,,LZ_SOUTH,138.0,,,MADDUX,,,,,,,,,,,,,,,,
KEMPNE,31.081007,-98.002525,gnis,high,100.0,Kempner,LZ_NORTH,138.0,,,POCKRUSC,,,,,Populated Place,LAMPASAS,KEMPNER,,,,,,,,,
KEN,32.396809,-97.323904,gnis,high,100.0,Keene,LZ_NORTH,138.0,,,,,,,,Populated Place,JOHNSON,KEENE,,,,,,,,,
KENDAL,29.984798,-98.88652,osm,high,98.4,Kendall Substation,LZ_SOUTH,345.0,,146741265,,,,,,,,,,,,,,,,,
KENDCT,30.495308,-97.808221,osm,medium,87.8,Kent Substation,LZ_SOUTH,138.0,,339937469,,,,,,,,,,,,,,,,,
KENEDSW,28.842335,-97.837731,osm,medium,85.2,Kenedy Switching Station,LZ_SOUTH,138.0,,337814864,,,,,,,,,,,,,,,,,
KENEDY,28.842335,-97.837731,osm,high,100.0,Kenedy Switching Station,LZ_SOUTH,69.0,,337814864,,,,,,,,,,,,,,,,,
KENEDYS,28.879891,-97.83244,osm,high,98.4,Kenedy Substation,LZ_SOUTH,69.0,,489376734,,,,,,,,,,,,,,,,,
KENTST,30.495308,-97.808221,osm,medium,88.2,Kent Substation,LZ_SOUTH,138.0,,339937469,,,,,,,,,,,,,,,,,
KEO,30.818366,-102.365944,osm,high,100,Keo Substation,LZ_WEST,138.0,,503096004,,PECOS,,True,31.9,,,,,,,,,,,,
KEPLER,27.818576,-97.505016,osm,high,100,Kepler Substation,LZ_SOUTH,69.0,,488507978,,,,,,,,,,,,,,,,,
KERMIT_1,31.852013,-103.096027,osm,high,100,Kermit #2 Substation,LZ_WEST,69.0,,459231571,,,,,,,,,,,,,,,,,
KERNS,32.133208,-96.227753,gnis,high,100.0,Kerens,LZ_NORTH,138.0,,,NORTHWES,,,,,Populated Place,NAVARRO,KERENS,,,,,,,,,
KERRLE,30.047433,-99.140319,gnis,medium,84.0,Kerrville,LZ_SOUTH,138.0,,,,,,,,Populated Place,KERR,KERRLE,,,,,,,,,
KERRST,29.594397,-97.956333,propagated,low,0,,LZ_SOUTH,138.0,,,SEGUIN,,,,,,,,,,,,,,,,
KERRTR,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,,,,,,,,,,,,,,,,,
KETCHUM,31.297004,-101.035999,osm,medium,89.1,Ketchum Mountain Substation,LZ_WEST,138.0,,503821670,,,,,,,,,,,,,,,,,
KEYSB,32.692513,-101.78935,osm,medium,83.7,Key Substation,LZ_WEST,138.0,,458726882,,,,,,,,,,,,,,,,,
KEYSTONE,31.879207,-103.080967,osm,high,100,Keystone Substation,LZ_WEST,69.0,,459231574,,,,,,,,,,,,,,,,,
KEY_SW,28.448148,-99.255124,propagated,low,0,,LZ_SOUTH,138.0,,,COTULAS,,,,,,,,,,,,,,,,
KFHSW,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
KFHWS,32.865417,-97.099401,propagated,low,0,,LZ_NORTH,138.0,,,EULES,,,,,,,,,,,,,,,,
KFMNW,32.589024,-96.308869,gnis,high,93.8,Kaufman,LZ_NORTH,138.0,,,EULES,,,,,Populated Place,KAUFMAN,KAUFMN,,,,,,,,,
KFMSO,32.589024,-96.308869,gnis,high,93.8,Kaufman,LZ_NORTH,138.0,,,PEGAS,,,,,Populated Place,KAUFMAN,KAUFMN,,,,,,,,,
KG,29.91526366,-95.21614893999998,hv_osm_345,high,100.0,King Substation,LZ_HOUSTON,345.0,,102326939,AMOCOOIL,,,,,,,,102326939,,,,,,,,
KI,30.04772,-95.532441,gnis,high,100.0,Klein,LZ_HOUSTON,138.0,,,MCELMU,,,,,Populated Place,HARRIS,KLEIN,,,,,,,,,
KILBY,31.03364,-102.471629,hv_endpoint,low,0,,LZ_WEST,345.0,,,,,,,,,,,,4.6,,,,,,,
KILEN,31.740751,-102.213176,propagated,low,0,,LZ_NORTH,138.0,,,PEGAS,,,,,,,,,,,,,,,,
KIMBALRD,33.345366,-99.624257,propagated,low,0,,LZ_NORTH,138.0,,,WILLOW,,,,,,,,,,,,,,,,
KIMBL,32.109039,-97.485852,gnis,high,100.0,Kimball (historical),LZ_NORTH,138.0,,,AZLES,,,,,Populated Place,BOSQUE,KIMBALL,,,,,,,,,
KIMBLE,30.486779,-99.748696,gnis,medium,85.7,Kimble County,LZ_SOUTH,69.0,,,,,,,,Civil,KIMBLE,KIMBLE,,,,,,,,,
KIMBRO,29.0,-98.0,lz_centroid,none,0,,LZ_SOUTH,138.0,,,,,,,,,,,,,,,,,,,
KINGMO,33.518882,-100.157487,osm,medium,84.0,King Substation,LZ_WEST,138.0,,519749917,,,,,,,,,,,,,,,,,
KINGMTSW,31.0366,-97.722484,hv_endpoint,low,0,,LZ_WEST,345.0,,,CORONA,,,,,,,,,73.5,,,,,,,
KINGMTTP,29.979267,-98.892374,hv_endpoint,low,0,,LZ_WEST,345.0,,,RIMROC,,,,,,,,,27.6,,,,,,,
KINGRNCH,27.469186,-98.053479,osm,medium,82.3,King Ranch Gas Plant Substation,LZ_SOUTH,138.0,,490190282,,,,,,,,,,,,,,,,,
KINGSBER,30.265445,-97.687412,osm,high,100.0,Kingsbery Substation,LZ_SOUTH,138.0,,224819995,,,,,,,,,,,,,,,,,
KINGSVIL,27.530639,-97.886176,osm,high,95.6,Kingsville Substation,LZ_SOUTH,138.0,,490190283,,,,,,,,,,,,,,,,,
KING_1,31.379609,-97.914748,gnis,high,91.0,King,LZ_SOUTH,69.0,,,FLATON,,,,,Populated Place,CORYELL,KINGS,,,,,,,,,
KING_2,31.379609,-97.914748,gnis,high,91.0,King,LZ_SOUTH,69.0,,,VENSW,,,,,Populated Place,CORYELL,KINGS,,,,,,,,,
KING_NE,31.27438,-102.179621,osm,high,93.1,King Mountain Northeast Substation,LZ_WEST,138.0,,499938065,,,,,,,,,,,,,,,,,
